,RECALL,PRE
129,0.037037037037037035,1.0
130,0.037037037037037035,1.0
131,0.037037037037037035,1.0
132,0.037037037037037035,1.0
133,0.037037037037037035,1.0
134,0.037037037037037035,1.0
135,0.037037037037037035,1.0
136,0.037037037037037035,1.0
137,0.037037037037037035,1.0
138,0.037037037037037035,1.0
139,0.037037037037037035,1.0
140,0.037037037037037035,1.0
141,0.037037037037037035,1.0
142,0.037037037037037035,1.0
143,0.037037037037037035,1.0
144,0.037037037037037035,1.0
145,0.037037037037037035,1.0
146,0.037037037037037035,1.0
147,0.037037037037037035,1.0
148,0.037037037037037035,1.0
149,0.037037037037037035,1.0
150,0.037037037037037035,1.0
151,0.037037037037037035,1.0
152,0.037037037037037035,1.0
153,0.037037037037037035,1.0
154,0.037037037037037035,1.0
155,0.037037037037037035,1.0
156,0.037037037037037035,1.0
157,0.037037037037037035,1.0
158,0.037037037037037035,1.0
159,0.037037037037037035,1.0
160,0.037037037037037035,1.0
161,0.037037037037037035,1.0
162,0.037037037037037035,1.0
163,0.037037037037037035,1.0
164,0.037037037037037035,1.0
165,0.037037037037037035,1.0
166,0.037037037037037035,1.0
167,0.037037037037037035,1.0
168,0.037037037037037035,1.0
169,0.037037037037037035,1.0
170,0.037037037037037035,1.0
171,0.037037037037037035,1.0
172,0.037037037037037035,1.0
173,0.037037037037037035,1.0
174,0.037037037037037035,1.0
175,0.037037037037037035,1.0
176,0.037037037037037035,1.0
177,0.037037037037037035,1.0
178,0.037037037037037035,1.0
179,0.037037037037037035,1.0
180,0.037037037037037035,1.0
181,0.037037037037037035,1.0
182,0.037037037037037035,1.0
183,0.037037037037037035,1.0
184,0.037037037037037035,1.0
185,0.037037037037037035,1.0
186,0.037037037037037035,1.0
187,0.037037037037037035,1.0
188,0.037037037037037035,1.0
189,0.037037037037037035,1.0
190,0.037037037037037035,1.0
191,0.037037037037037035,1.0
192,0.037037037037037035,1.0
193,0.037037037037037035,1.0
194,0.037037037037037035,1.0
195,0.037037037037037035,1.0
196,0.037037037037037035,1.0
197,0.037037037037037035,1.0
198,0.037037037037037035,1.0
199,0.037037037037037035,1.0
200,0.037037037037037035,1.0
201,0.037037037037037035,1.0
202,0.037037037037037035,1.0
203,0.037037037037037035,1.0
204,0.037037037037037035,1.0
205,0.037037037037037035,1.0
206,0.037037037037037035,1.0
207,0.037037037037037035,1.0
208,0.037037037037037035,1.0
209,0.037037037037037035,1.0
210,0.037037037037037035,1.0
211,0.037037037037037035,1.0
212,0.037037037037037035,1.0
213,0.037037037037037035,1.0
214,0.037037037037037035,1.0
215,0.037037037037037035,1.0
216,0.037037037037037035,1.0
217,0.037037037037037035,1.0
218,0.037037037037037035,1.0
219,0.037037037037037035,1.0
220,0.037037037037037035,1.0
221,0.037037037037037035,1.0
222,0.037037037037037035,1.0
223,0.037037037037037035,1.0
224,0.037037037037037035,1.0
225,0.037037037037037035,1.0
226,0.037037037037037035,1.0
227,0.037037037037037035,1.0
228,0.037037037037037035,1.0
229,0.037037037037037035,1.0
230,0.037037037037037035,1.0
231,0.037037037037037035,1.0
232,0.037037037037037035,1.0
233,0.037037037037037035,1.0
234,0.037037037037037035,1.0
235,0.037037037037037035,1.0
236,0.037037037037037035,1.0
237,0.037037037037037035,1.0
238,0.037037037037037035,1.0
239,0.037037037037037035,1.0
240,0.037037037037037035,1.0
241,0.037037037037037035,1.0
242,0.037037037037037035,1.0
243,0.037037037037037035,1.0
244,0.037037037037037035,1.0
245,0.037037037037037035,1.0
246,0.037037037037037035,1.0
247,0.037037037037037035,1.0
248,0.037037037037037035,1.0
249,0.037037037037037035,1.0
250,0.037037037037037035,1.0
251,0.037037037037037035,1.0
252,0.037037037037037035,1.0
253,0.037037037037037035,1.0
254,0.037037037037037035,1.0
255,0.037037037037037035,1.0
256,0.037037037037037035,1.0
257,0.037037037037037035,1.0
258,0.037037037037037035,1.0
259,0.037037037037037035,1.0
260,0.037037037037037035,1.0
261,0.037037037037037035,1.0
262,0.037037037037037035,1.0
263,0.037037037037037035,1.0
264,0.037037037037037035,1.0
265,0.037037037037037035,1.0
266,0.037037037037037035,1.0
267,0.037037037037037035,1.0
268,0.037037037037037035,1.0
269,0.037037037037037035,1.0
270,0.037037037037037035,1.0
271,0.037037037037037035,1.0
272,0.037037037037037035,1.0
273,0.037037037037037035,1.0
274,0.037037037037037035,1.0
275,0.037037037037037035,1.0
276,0.037037037037037035,1.0
277,0.037037037037037035,1.0
278,0.037037037037037035,1.0
279,0.037037037037037035,1.0
280,0.037037037037037035,1.0
281,0.037037037037037035,1.0
282,0.037037037037037035,1.0
283,0.037037037037037035,1.0
284,0.037037037037037035,1.0
285,0.037037037037037035,1.0
286,0.037037037037037035,1.0
287,0.037037037037037035,1.0
288,0.037037037037037035,1.0
289,0.037037037037037035,1.0
290,0.037037037037037035,1.0
291,0.037037037037037035,1.0
292,0.037037037037037035,1.0
293,0.037037037037037035,1.0
294,0.037037037037037035,1.0
295,0.037037037037037035,1.0
296,0.037037037037037035,1.0
297,0.037037037037037035,1.0
298,0.037037037037037035,1.0
299,0.037037037037037035,1.0
300,0.037037037037037035,1.0
301,0.037037037037037035,1.0
302,0.037037037037037035,1.0
303,0.037037037037037035,1.0
304,0.037037037037037035,1.0
305,0.037037037037037035,1.0
306,0.037037037037037035,1.0
307,0.037037037037037035,1.0
308,0.037037037037037035,1.0
309,0.037037037037037035,1.0
310,0.037037037037037035,1.0
311,0.037037037037037035,1.0
312,0.037037037037037035,1.0
313,0.037037037037037035,1.0
314,0.037037037037037035,1.0
315,0.037037037037037035,1.0
316,0.037037037037037035,1.0
317,0.037037037037037035,1.0
318,0.037037037037037035,1.0
319,0.037037037037037035,1.0
320,0.037037037037037035,1.0
321,0.037037037037037035,1.0
322,0.037037037037037035,1.0
323,0.037037037037037035,1.0
324,0.037037037037037035,1.0
325,0.037037037037037035,1.0
326,0.037037037037037035,1.0
327,0.037037037037037035,1.0
328,0.037037037037037035,1.0
329,0.037037037037037035,1.0
330,0.037037037037037035,1.0
331,0.037037037037037035,1.0
332,0.037037037037037035,1.0
333,0.037037037037037035,1.0
334,0.037037037037037035,1.0
335,0.037037037037037035,1.0
336,0.037037037037037035,1.0
337,0.037037037037037035,1.0
338,0.037037037037037035,1.0
339,0.037037037037037035,1.0
340,0.037037037037037035,1.0
341,0.037037037037037035,1.0
342,0.037037037037037035,1.0
343,0.037037037037037035,1.0
344,0.037037037037037035,1.0
345,0.037037037037037035,1.0
346,0.037037037037037035,1.0
347,0.037037037037037035,1.0
348,0.037037037037037035,1.0
349,0.037037037037037035,1.0
350,0.037037037037037035,1.0
351,0.037037037037037035,1.0
352,0.037037037037037035,1.0
353,0.037037037037037035,1.0
354,0.037037037037037035,1.0
355,0.037037037037037035,1.0
356,0.037037037037037035,1.0
357,0.037037037037037035,1.0
358,0.037037037037037035,1.0
359,0.037037037037037035,1.0
360,0.037037037037037035,1.0
361,0.037037037037037035,1.0
362,0.037037037037037035,1.0
363,0.037037037037037035,1.0
364,0.037037037037037035,1.0
365,0.037037037037037035,1.0
366,0.037037037037037035,1.0
367,0.037037037037037035,1.0
368,0.037037037037037035,1.0
369,0.037037037037037035,1.0
370,0.037037037037037035,1.0
371,0.037037037037037035,1.0
372,0.037037037037037035,1.0
373,0.037037037037037035,1.0
374,0.037037037037037035,1.0
375,0.037037037037037035,1.0
376,0.037037037037037035,1.0
377,0.037037037037037035,1.0
378,0.037037037037037035,1.0
379,0.037037037037037035,1.0
380,0.037037037037037035,1.0
381,0.037037037037037035,1.0
382,0.037037037037037035,1.0
383,0.037037037037037035,1.0
384,0.037037037037037035,1.0
385,0.037037037037037035,1.0
386,0.037037037037037035,1.0
387,0.037037037037037035,1.0
388,0.037037037037037035,1.0
389,0.037037037037037035,1.0
390,0.037037037037037035,1.0
391,0.037037037037037035,1.0
392,0.037037037037037035,1.0
393,0.037037037037037035,1.0
394,0.037037037037037035,1.0
395,0.037037037037037035,1.0
396,0.037037037037037035,1.0
397,0.037037037037037035,1.0
398,0.037037037037037035,1.0
399,0.037037037037037035,1.0
400,0.037037037037037035,1.0
401,0.037037037037037035,1.0
402,0.037037037037037035,1.0
403,0.037037037037037035,1.0
404,0.037037037037037035,1.0
405,0.037037037037037035,1.0
406,0.037037037037037035,1.0
407,0.037037037037037035,1.0
408,0.037037037037037035,1.0
409,0.037037037037037035,1.0
410,0.037037037037037035,1.0
411,0.037037037037037035,1.0
412,0.037037037037037035,1.0
413,0.037037037037037035,1.0
414,0.037037037037037035,1.0
415,0.037037037037037035,1.0
416,0.037037037037037035,1.0
417,0.037037037037037035,1.0
418,0.037037037037037035,1.0
419,0.037037037037037035,1.0
420,0.037037037037037035,1.0
421,0.037037037037037035,1.0
422,0.037037037037037035,1.0
423,0.037037037037037035,1.0
424,0.037037037037037035,1.0
425,0.037037037037037035,1.0
426,0.037037037037037035,1.0
427,0.037037037037037035,1.0
428,0.037037037037037035,1.0
429,0.037037037037037035,1.0
430,0.037037037037037035,1.0
431,0.037037037037037035,1.0
432,0.037037037037037035,1.0
433,0.037037037037037035,1.0
434,0.037037037037037035,1.0
435,0.037037037037037035,1.0
436,0.037037037037037035,1.0
437,0.037037037037037035,1.0
438,0.037037037037037035,1.0
439,0.037037037037037035,1.0
440,0.037037037037037035,1.0
441,0.037037037037037035,1.0
442,0.037037037037037035,1.0
443,0.037037037037037035,1.0
444,0.037037037037037035,1.0
445,0.037037037037037035,1.0
446,0.037037037037037035,1.0
447,0.037037037037037035,1.0
448,0.037037037037037035,1.0
449,0.037037037037037035,1.0
450,0.037037037037037035,1.0
451,0.037037037037037035,1.0
452,0.037037037037037035,1.0
453,0.037037037037037035,1.0
454,0.037037037037037035,1.0
455,0.037037037037037035,1.0
456,0.037037037037037035,1.0
457,0.037037037037037035,1.0
458,0.037037037037037035,1.0
459,0.037037037037037035,1.0
460,0.037037037037037035,1.0
461,0.037037037037037035,1.0
462,0.037037037037037035,1.0
463,0.037037037037037035,1.0
464,0.037037037037037035,1.0
465,0.037037037037037035,1.0
466,0.037037037037037035,1.0
467,0.037037037037037035,1.0
468,0.037037037037037035,1.0
469,0.037037037037037035,1.0
470,0.037037037037037035,1.0
471,0.037037037037037035,1.0
472,0.037037037037037035,1.0
473,0.037037037037037035,1.0
474,0.037037037037037035,1.0
475,0.037037037037037035,1.0
476,0.037037037037037035,1.0
477,0.037037037037037035,1.0
478,0.037037037037037035,1.0
479,0.037037037037037035,1.0
480,0.037037037037037035,1.0
481,0.037037037037037035,1.0
482,0.037037037037037035,1.0
483,0.037037037037037035,1.0
484,0.037037037037037035,1.0
485,0.037037037037037035,1.0
486,0.037037037037037035,1.0
487,0.037037037037037035,1.0
488,0.037037037037037035,1.0
489,0.037037037037037035,1.0
490,0.037037037037037035,1.0
491,0.037037037037037035,1.0
492,0.037037037037037035,1.0
493,0.037037037037037035,1.0
494,0.037037037037037035,1.0
495,0.037037037037037035,1.0
496,0.037037037037037035,1.0
497,0.037037037037037035,1.0
498,0.037037037037037035,1.0
499,0.037037037037037035,1.0
500,0.037037037037037035,1.0
501,0.037037037037037035,1.0
502,0.037037037037037035,1.0
503,0.037037037037037035,1.0
504,0.05555555555555555,1.0
505,0.05555555555555555,1.0
506,0.05555555555555555,1.0
507,0.05555555555555555,1.0
508,0.05555555555555555,1.0
509,0.05555555555555555,1.0
510,0.05555555555555555,1.0
511,0.05555555555555555,1.0
512,0.05555555555555555,1.0
513,0.05555555555555555,1.0
514,0.05555555555555555,1.0
515,0.05555555555555555,1.0
516,0.05555555555555555,1.0
517,0.05555555555555555,1.0
518,0.05555555555555555,1.0
519,0.05555555555555555,1.0
520,0.05555555555555555,1.0
521,0.05555555555555555,1.0
522,0.05555555555555555,1.0
523,0.05555555555555555,1.0
524,0.05555555555555555,1.0
525,0.05555555555555555,1.0
526,0.05555555555555555,1.0
527,0.05555555555555555,1.0
528,0.05555555555555555,1.0
529,0.05555555555555555,1.0
530,0.05555555555555555,1.0
531,0.05555555555555555,1.0
532,0.05555555555555555,1.0
533,0.05555555555555555,1.0
534,0.07407407407407407,1.0
535,0.07407407407407407,1.0
536,0.07407407407407407,1.0
537,0.07407407407407407,1.0
538,0.07407407407407407,1.0
539,0.07407407407407407,1.0
540,0.07407407407407407,1.0
541,0.07407407407407407,1.0
542,0.07407407407407407,1.0
543,0.07407407407407407,1.0
544,0.07407407407407407,1.0
545,0.07407407407407407,1.0
546,0.07407407407407407,1.0
547,0.07407407407407407,1.0
548,0.07407407407407407,1.0
549,0.07407407407407407,1.0
550,0.07407407407407407,1.0
551,0.07407407407407407,1.0
552,0.07407407407407407,1.0
553,0.07407407407407407,1.0
554,0.07407407407407407,1.0
555,0.07407407407407407,1.0
556,0.07407407407407407,1.0
557,0.07407407407407407,1.0
558,0.07407407407407407,1.0
559,0.07407407407407407,1.0
560,0.07407407407407407,1.0
561,0.07407407407407407,1.0
562,0.07407407407407407,1.0
563,0.07407407407407407,1.0
564,0.07407407407407407,1.0
565,0.07407407407407407,1.0
566,0.07407407407407407,1.0
567,0.07407407407407407,1.0
568,0.07407407407407407,1.0
569,0.07407407407407407,1.0
570,0.07407407407407407,1.0
571,0.07407407407407407,1.0
572,0.07407407407407407,1.0
573,0.07407407407407407,1.0
574,0.07407407407407407,1.0
575,0.07407407407407407,1.0
576,0.07407407407407407,1.0
577,0.09259259259259259,1.0
578,0.09259259259259259,1.0
579,0.1111111111111111,1.0
580,0.1111111111111111,1.0
581,0.1111111111111111,1.0
582,0.1111111111111111,1.0
583,0.1111111111111111,1.0
584,0.1111111111111111,1.0
585,0.1111111111111111,1.0
586,0.1111111111111111,1.0
587,0.1111111111111111,1.0
588,0.1111111111111111,1.0
589,0.1111111111111111,1.0
590,0.1111111111111111,1.0
591,0.1111111111111111,1.0
592,0.1111111111111111,1.0
593,0.1111111111111111,1.0
594,0.1111111111111111,1.0
595,0.1111111111111111,1.0
596,0.1111111111111111,1.0
597,0.1111111111111111,1.0
598,0.1111111111111111,1.0
599,0.1111111111111111,1.0
600,0.1111111111111111,1.0
601,0.1111111111111111,1.0
602,0.1111111111111111,1.0
603,0.1111111111111111,1.0
604,0.1111111111111111,1.0
605,0.1111111111111111,1.0
606,0.1111111111111111,1.0
607,0.1111111111111111,1.0
608,0.1111111111111111,1.0
609,0.1111111111111111,1.0
610,0.1111111111111111,1.0
611,0.1111111111111111,1.0
612,0.1111111111111111,1.0
613,0.1111111111111111,1.0
614,0.1111111111111111,1.0
615,0.1111111111111111,1.0
616,0.1111111111111111,1.0
617,0.1111111111111111,1.0
618,0.1111111111111111,1.0
619,0.1111111111111111,1.0
620,0.1111111111111111,1.0
621,0.1111111111111111,1.0
622,0.1111111111111111,1.0
623,0.1111111111111111,1.0
624,0.1111111111111111,1.0
625,0.1111111111111111,1.0
626,0.1111111111111111,1.0
627,0.1111111111111111,1.0
628,0.1111111111111111,1.0
629,0.1111111111111111,1.0
630,0.1111111111111111,1.0
631,0.1111111111111111,1.0
632,0.1111111111111111,1.0
633,0.1111111111111111,1.0
634,0.1111111111111111,1.0
635,0.1111111111111111,1.0
636,0.1111111111111111,1.0
637,0.1111111111111111,1.0
638,0.1111111111111111,1.0
639,0.1111111111111111,1.0
640,0.1111111111111111,1.0
641,0.1111111111111111,1.0
642,0.1111111111111111,1.0
643,0.1111111111111111,1.0
644,0.1111111111111111,1.0
645,0.1111111111111111,1.0
646,0.1111111111111111,1.0
647,0.1111111111111111,1.0
648,0.1111111111111111,1.0
649,0.1111111111111111,1.0
650,0.1111111111111111,1.0
651,0.1111111111111111,1.0
652,0.1111111111111111,1.0
653,0.1111111111111111,1.0
654,0.1111111111111111,1.0
655,0.12962962962962962,1.0
656,0.12962962962962962,1.0
657,0.12962962962962962,1.0
658,0.12962962962962962,1.0
659,0.12962962962962962,1.0
660,0.12962962962962962,1.0
661,0.12962962962962962,1.0
662,0.12962962962962962,1.0
663,0.12962962962962962,1.0
664,0.12962962962962962,1.0
665,0.12962962962962962,1.0
666,0.12962962962962962,1.0
667,0.12962962962962962,1.0
668,0.12962962962962962,1.0
669,0.12962962962962962,1.0
670,0.12962962962962962,1.0
671,0.12962962962962962,1.0
672,0.12962962962962962,1.0
673,0.12962962962962962,1.0
674,0.12962962962962962,1.0
675,0.12962962962962962,1.0
676,0.12962962962962962,1.0
677,0.12962962962962962,1.0
678,0.12962962962962962,1.0
679,0.12962962962962962,1.0
680,0.12962962962962962,1.0
681,0.12962962962962962,1.0
682,0.12962962962962962,1.0
683,0.12962962962962962,1.0
684,0.12962962962962962,1.0
685,0.12962962962962962,1.0
686,0.12962962962962962,1.0
687,0.12962962962962962,1.0
688,0.12962962962962962,1.0
689,0.12962962962962962,1.0
690,0.12962962962962962,1.0
691,0.12962962962962962,1.0
692,0.12962962962962962,1.0
693,0.12962962962962962,1.0
694,0.12962962962962962,1.0
695,0.12962962962962962,1.0
696,0.12962962962962962,1.0
697,0.12962962962962962,1.0
698,0.12962962962962962,1.0
699,0.12962962962962962,1.0
700,0.12962962962962962,1.0
701,0.12962962962962962,1.0
702,0.12962962962962962,1.0
703,0.12962962962962962,1.0
704,0.12962962962962962,1.0
705,0.12962962962962962,1.0
706,0.12962962962962962,1.0
707,0.12962962962962962,1.0
708,0.12962962962962962,1.0
709,0.12962962962962962,1.0
710,0.12962962962962962,1.0
711,0.12962962962962962,1.0
712,0.12962962962962962,1.0
713,0.12962962962962962,1.0
714,0.12962962962962962,1.0
715,0.12962962962962962,1.0
716,0.12962962962962962,1.0
717,0.12962962962962962,1.0
718,0.12962962962962962,1.0
719,0.12962962962962962,1.0
720,0.12962962962962962,1.0
721,0.12962962962962962,1.0
722,0.12962962962962962,1.0
723,0.12962962962962962,1.0
724,0.12962962962962962,1.0
725,0.12962962962962962,1.0
726,0.12962962962962962,1.0
727,0.12962962962962962,1.0
728,0.12962962962962962,1.0
729,0.12962962962962962,1.0
730,0.12962962962962962,1.0
731,0.12962962962962962,1.0
732,0.12962962962962962,1.0
733,0.12962962962962962,1.0
734,0.12962962962962962,1.0
735,0.12962962962962962,1.0
736,0.12962962962962962,1.0
737,0.12962962962962962,1.0
738,0.12962962962962962,1.0
739,0.12962962962962962,1.0
740,0.12962962962962962,1.0
741,0.12962962962962962,1.0
742,0.12962962962962962,1.0
743,0.12962962962962962,1.0
744,0.12962962962962962,1.0
745,0.12962962962962962,1.0
746,0.12962962962962962,1.0
747,0.12962962962962962,1.0
748,0.12962962962962962,1.0
749,0.12962962962962962,1.0
750,0.12962962962962962,1.0
751,0.12962962962962962,1.0
752,0.12962962962962962,1.0
753,0.12962962962962962,1.0
754,0.12962962962962962,1.0
755,0.12962962962962962,1.0
756,0.12962962962962962,1.0
757,0.12962962962962962,1.0
758,0.12962962962962962,1.0
759,0.12962962962962962,1.0
760,0.12962962962962962,1.0
761,0.12962962962962962,1.0
762,0.12962962962962962,1.0
763,0.12962962962962962,1.0
764,0.12962962962962962,1.0
765,0.12962962962962962,1.0
766,0.12962962962962962,1.0
767,0.12962962962962962,1.0
768,0.12962962962962962,1.0
769,0.12962962962962962,1.0
770,0.12962962962962962,1.0
771,0.12962962962962962,1.0
772,0.12962962962962962,1.0
773,0.12962962962962962,1.0
774,0.12962962962962962,1.0
775,0.12962962962962962,1.0
776,0.12962962962962962,1.0
777,0.12962962962962962,1.0
778,0.12962962962962962,1.0
779,0.12962962962962962,1.0
780,0.14814814814814814,1.0
781,0.14814814814814814,1.0
782,0.14814814814814814,1.0
783,0.14814814814814814,1.0
784,0.14814814814814814,1.0
785,0.14814814814814814,1.0
786,0.14814814814814814,1.0
787,0.14814814814814814,1.0
788,0.14814814814814814,1.0
789,0.14814814814814814,1.0
790,0.14814814814814814,1.0
791,0.14814814814814814,1.0
792,0.14814814814814814,1.0
793,0.14814814814814814,1.0
794,0.14814814814814814,1.0
795,0.14814814814814814,1.0
796,0.14814814814814814,1.0
797,0.14814814814814814,1.0
798,0.14814814814814814,1.0
799,0.14814814814814814,1.0
800,0.14814814814814814,1.0
801,0.14814814814814814,1.0
802,0.14814814814814814,1.0
803,0.14814814814814814,1.0
804,0.14814814814814814,1.0
805,0.14814814814814814,1.0
806,0.14814814814814814,1.0
807,0.14814814814814814,1.0
808,0.14814814814814814,1.0
809,0.14814814814814814,1.0
810,0.14814814814814814,1.0
811,0.14814814814814814,1.0
812,0.14814814814814814,1.0
813,0.14814814814814814,1.0
814,0.14814814814814814,1.0
815,0.14814814814814814,1.0
816,0.14814814814814814,1.0
817,0.14814814814814814,1.0
818,0.14814814814814814,1.0
819,0.14814814814814814,1.0
820,0.14814814814814814,1.0
821,0.14814814814814814,1.0
822,0.14814814814814814,1.0
823,0.14814814814814814,1.0
824,0.14814814814814814,1.0
825,0.14814814814814814,1.0
826,0.14814814814814814,1.0
827,0.14814814814814814,1.0
828,0.14814814814814814,1.0
829,0.14814814814814814,1.0
830,0.14814814814814814,1.0
831,0.14814814814814814,1.0
832,0.14814814814814814,1.0
833,0.14814814814814814,1.0
834,0.14814814814814814,1.0
835,0.14814814814814814,1.0
836,0.14814814814814814,1.0
837,0.14814814814814814,1.0
838,0.14814814814814814,1.0
839,0.14814814814814814,1.0
840,0.14814814814814814,1.0
841,0.14814814814814814,1.0
842,0.14814814814814814,1.0
843,0.14814814814814814,1.0
844,0.14814814814814814,1.0
845,0.14814814814814814,1.0
846,0.14814814814814814,1.0
847,0.14814814814814814,1.0
848,0.14814814814814814,1.0
849,0.14814814814814814,1.0
850,0.14814814814814814,1.0
851,0.14814814814814814,1.0
852,0.14814814814814814,1.0
853,0.14814814814814814,1.0
854,0.14814814814814814,1.0
855,0.14814814814814814,1.0
856,0.14814814814814814,1.0
857,0.14814814814814814,1.0
858,0.14814814814814814,1.0
859,0.14814814814814814,1.0
860,0.14814814814814814,1.0
861,0.14814814814814814,1.0
862,0.14814814814814814,1.0
863,0.14814814814814814,1.0
864,0.14814814814814814,1.0
865,0.14814814814814814,1.0
866,0.14814814814814814,1.0
867,0.14814814814814814,1.0
868,0.14814814814814814,1.0
869,0.14814814814814814,1.0
870,0.14814814814814814,1.0
871,0.14814814814814814,1.0
872,0.14814814814814814,1.0
873,0.14814814814814814,1.0
874,0.14814814814814814,1.0
875,0.14814814814814814,1.0
876,0.14814814814814814,1.0
877,0.14814814814814814,1.0
878,0.14814814814814814,1.0
879,0.14814814814814814,1.0
880,0.14814814814814814,1.0
881,0.14814814814814814,1.0
882,0.14814814814814814,1.0
883,0.14814814814814814,1.0
884,0.14814814814814814,1.0
885,0.14814814814814814,1.0
886,0.14814814814814814,1.0
887,0.14814814814814814,1.0
888,0.14814814814814814,1.0
889,0.14814814814814814,1.0
890,0.14814814814814814,1.0
891,0.14814814814814814,1.0
892,0.14814814814814814,1.0
893,0.14814814814814814,1.0
894,0.14814814814814814,1.0
895,0.14814814814814814,1.0
896,0.14814814814814814,1.0
897,0.14814814814814814,1.0
898,0.14814814814814814,1.0
899,0.14814814814814814,1.0
900,0.14814814814814814,1.0
901,0.14814814814814814,1.0
902,0.14814814814814814,1.0
903,0.14814814814814814,1.0
904,0.14814814814814814,1.0
905,0.14814814814814814,1.0
906,0.14814814814814814,1.0
907,0.14814814814814814,1.0
908,0.14814814814814814,1.0
909,0.14814814814814814,1.0
910,0.14814814814814814,1.0
911,0.14814814814814814,1.0
912,0.14814814814814814,1.0
913,0.14814814814814814,1.0
914,0.14814814814814814,1.0
915,0.14814814814814814,1.0
916,0.14814814814814814,1.0
917,0.14814814814814814,1.0
918,0.14814814814814814,1.0
919,0.14814814814814814,1.0
920,0.14814814814814814,1.0
921,0.14814814814814814,1.0
922,0.14814814814814814,1.0
923,0.14814814814814814,1.0
924,0.14814814814814814,1.0
925,0.14814814814814814,1.0
926,0.14814814814814814,1.0
927,0.14814814814814814,1.0
928,0.16666666666666666,1.0
929,0.16666666666666666,1.0
930,0.16666666666666666,1.0
931,0.16666666666666666,1.0
